Date,RSI
2000-11-20,8.593750000000014
2000-11-21,13.00813008130082
2000-11-22,-0.26178010471204516
2000-11-24,25.46916890080429
2000-11-27,27.520435967302447
2000-11-28,35.06493506493507
2000-11-29,16.82692307692308
2000-11-30,52.26063829787235
2000-12-01,53.49740932642487
2000-12-04,48.50993377483444
2000-12-05,54.872389791183295
2000-12-06,55.18433179723503
2000-12-07,46.58119658119658
2000-12-08,58.78099173553719
2000-12-11,60.96938775510204
2000-12-12,61.36363636363636
2000-12-13,57.249466950959494
2000-12-14,57.43099787685775
2000-12-15,58.92351274787535
2000-12-18,60.67251461988304
2000-12-19,56.76229508196721
2000-12-20,53.62637362637363
2000-12-21,52.50596658711217
2000-12-22,50.80213903743315
2000-12-26,51.57894736842105
2000-12-27,54.67980295566502
2000-12-28,52.35294117647059
2000-12-29,27.74193548387096
2001-01-02,18.562874251497007
2001-01-03,55.776892430278885
2001-01-04,57.4585635359116
2001-01-05,52.759381898454755
2001-01-08,35.8974358974359
2001-01-09,51.832460732984295
2001-01-10,57.14285714285714
2001-01-11,56.7032967032967
2001-01-12,51.07692307692308
2001-01-16,52.10843373493976
2001-01-17,55.06172839506173
2001-01-18,55.314009661835755
2001-01-19,59.128630705394194
2001-01-22,59.04365904365904
2001-01-23,44.43194600674916
2001-01-24,24.576271186440692
2001-01-25,47.73869346733668
2001-01-26,51.61290322580645
2001-01-29,35.75418994413407
2001-01-30,13.66459627329192
2001-01-31,-8.771929824561411
2001-02-01,18.235294117647058
2001-02-02,1.005025125628137
2001-02-05,-26.66666666666667
2001-02-06,-35.83815028901736
2001-02-07,-51.85185185185185
2001-02-08,-38.58267716535434
2001-02-09,-56.363636363636346
2001-02-12,-52.72727272727272
2001-02-13,-54.11764705882351
2001-02-14,-13.861386138613852
2001-02-15,-6.698564593301427
2001-02-16,-15.58441558441558
2001-02-20,-13.716814159292042
2001-02-21,-29.577464788732385
2001-02-22,-7.692307692307693
2001-02-23,-15.999999999999986
2001-02-26,0.9216589861751174
2001-02-27,-10.0
2001-02-28,-21.167883211678827
2001-03-01,29.411764705882348
2001-03-02,3.7735849056603854
2001-03-05,7.348242811501606
2001-03-06,-12.323943661971839
2001-03-07,-6.506849315068493
2001-03-08,-4.545454545454547
2001-03-09,-5.862068965517238
2001-03-12,-11.074918566775253
2001-03-13,3.0395136778115415
2001-03-14,5.607476635514018
2001-03-15,-12.962962962962962
2001-03-16,-9.032258064516128
2001-03-19,20.41522491349481
2001-03-20,-12.68656716417911
2001-03-21,24.752475247524757
2001-03-22,33.01886792452831
2001-03-23,29.807692307692307
2001-03-26,11.580213363818189
2001-03-27,36.81855358112827
2001-03-28,34.25150275080776
2001-03-29,39.34120571292552
2001-03-30,17.4005234946072
2001-04-02,37.454543840392716
2001-04-03,29.127760985736458
2001-04-04,40.91872997284152
2001-04-05,35.8930798434111
2001-04-06,37.80187736097814
2001-04-09,39.776050928987296
2001-04-10,42.38506239303708
2001-04-11,45.12940843205994
2001-04-12,51.69039185915148
2001-04-16,42.84232331279537
2001-04-17,55.34069582937762
2001-04-18,60.75494319266838
2001-04-19,62.37494535246772
2001-04-20,60.98503182605975
2001-04-23,59.90074403636438
2001-04-24,59.24960784551489
2001-04-25,58.23459630960811
2001-04-26,59.5988523335591
2001-04-27,59.281435518566695
2001-04-30,54.59459304212464
2001-05-01,52.28700031005099
2001-05-02,54.93782141161378
2001-05-03,51.95531019646833
2001-05-04,53.182153746809874
2001-05-07,34.92823621488469
2001-05-08,-9.854011211129631
2001-05-09,-2.6075980152622833
2001-05-10,30.139352850109205
2001-05-11,23.471061873805937
2001-05-14,19.28934272270166
2001-05-15,24.338625584525374
2001-05-16,30.899815871095512
2001-05-17,48.841726351153554
2001-05-18,52.10526298177744
2001-05-21,55.98456053392038
2001-05-22,57.089082804105615
2001-05-23,43.29896062568925
2001-05-24,53.1024439678057
2001-05-25,38.116570705220404
2001-05-29,21.268162805964792
2001-05-30,14.750007331373055
2001-05-31,39.15663460443592
2001-06-01,46.90364681051041
2001-06-04,50.71664414087135
2001-06-05,51.844265739048865
2001-06-06,54.08921679382033
2001-06-07,54.658383095910395
2001-06-08,28.683173152482496
2001-06-11,23.839400714214946
2001-06-12,35.76339742148451
2001-06-13,13.709686102655354
2001-06-14,15.890410529401649
2001-06-15,36.03053855240355
2001-06-18,52.631578947368425
2001-06-19,57.55693688067311
2001-06-20,58.089671587507844
2001-06-21,58.51851982671383
2001-06-22,54.347823583084754
2001-06-25,54.5670250883082
2001-06-26,55.873018628234966
2001-06-27,55.49626784627789
2001-06-28,60.98457037493489
2001-06-29,60.608311229501304
2001-07-02,62.862548100125466
2001-07-03,64.4028105921279
2001-07-05,62.444585425296445
2001-07-06,61.06368691127986
2001-07-09,59.291267592074064
2001-07-10,50.439144818713366
2001-07-11,50.62034950847929
2001-07-12,58.09806774005309
2001-07-13,57.097034019632076
2001-07-16,51.351352423076065
2001-07-17,55.87761392800848
2001-07-18,43.392076730871636
2001-07-19,50.88265883234206
2001-07-20,41.31668116121816
2001-07-23,24.267760638905955
2001-07-24,37.727250855814404
2001-07-25,54.67498223006901
2001-07-26,52.60960388063898
2001-07-27,56.966823153663455
2001-07-30,53.75140087626987
2001-07-31,13.65030042210337
2001-08-01,22.43972892666818
2001-08-02,39.93111877333507
2001-08-03,7.706764491189631
2001-08-06,11.478562186043632
2001-08-07,-8.249491885519191
2001-08-08,-21.514624863022206
2001-08-09,-11.969090643976827
2001-08-10,-27.15006104801887
2001-08-13,-48.98340236162244
2001-08-14,-57.222239196059405
2001-08-15,-58.676221155607976
2001-08-16,-41.63637016233446
2001-08-17,-41.63637016233446
2001-08-20,-48.41120515747127
2001-08-21,-54.15281634148005
2001-08-22,-31.028927148638104
2001-08-23,-32.01265802505671
2001-08-24,7.70288176261063
2001-08-27,18.816404476105603
2001-08-28,8.750002980232722
2001-08-29,11.379805542652988
2001-08-30,-20.509551261577585
2001-08-31,-13.257578038133005
2001-09-04,-8.521975017543284
2001-09-05,-17.313031959051713
2001-09-06,-23.264787683038364
2001-09-07,-21.556143627745854
2001-09-10,-3.0463644920868944
2001-09-17,-22.6969430085921
2001-09-18,-4.564328379018477
2001-09-19,-46.06741727831434
2001-09-20,-39.309194815086784
2001-09-21,-35.37651756948375
2001-09-24,31.718067041190324
2001-09-25,52.00642007889624
2001-09-26,49.73069409321351
2001-09-27,48.92857270581351
2001-09-28,53.56643440589437
2001-10-01,59.99999770198992
2001-10-02,59.671302011998684
2001-10-03,61.08870756474193
2001-10-04,62.91821295279251
2001-10-05,62.95955614879702
2001-10-08,62.546466136278454
2001-10-09,61.6813269628259
2001-10-10,64.06374374231979
2001-10-11,63.15789311943987
2001-10-12,64.08376715527746
2001-10-15,62.30769053416449
2001-10-16,63.47583437194609
2001-10-17,56.87022798881022
2001-10-18,58.695652173913054
2001-10-19,59.291186103247306
2001-10-22,57.59717227164641
2001-10-23,57.3671499114684
2001-10-24,53.43283522604424
2001-10-25,50.39745767787196
2001-10-26,47.16981471582087
2001-10-29,27.563023028102606
2001-10-30,8.938553736510698
2001-10-31,11.6667008105523
2001-11-01,42.649742845497
2001-11-02,36.105869008077924
2001-11-05,59.12921252372298
2001-11-06,57.86885104939328
2001-11-07,58.20189101249358
2001-11-08,55.02007886003397
2001-11-09,53.91120345419592
2001-11-12,57.19844220807172
2001-11-13,55.73441265466265
2001-11-14,60.24465103826567
2001-11-15,60.546286132719935
2001-11-16,58.677689988923184
2001-11-19,59.590045477584454
2001-11-20,54.157788239054746
2001-11-21,36.49634714692277
2001-11-23,29.007612655581866
2001-11-26,31.99996852872505
2001-11-27,6.060580518346441
2001-11-28,1.6948859007586918
2001-11-29,6.779612877244261
2001-11-30,1.8735132331877935
2001-12-03,16.9354431421429
2001-12-04,0.8771853996328502
2001-12-05,54.81727627381295
2001-12-06,58.598725186085005
2001-12-07,57.51445154417393
2001-12-10,56.3798205309137
2001-12-11,57.452965975903645
2001-12-12,55.8375681207484
2001-12-13,47.73219090132744
2001-12-14,51.592352947846365
2001-12-17,55.90828983490838
2001-12-18,56.89102867807937
2001-12-19,57.09728981638808
2001-12-20,56.40194351683188
2001-12-21,55.03472135988655
2001-12-24,-0.3257092213452779
2001-12-26,-47.31176731174679
2001-12-27,-49.99996688632075
2001-12-28,-32.92674275120865
2001-12-31,-31.249900658988537
2002-01-02,-15.62501396983113
2002-01-03,56.62392861953438
2002-01-04,58.36501821862018
2002-01-07,57.41525179728199
2002-01-08,57.41525179728199
2002-01-09,61.617456331137305
2002-01-10,63.44743692458931
2002-01-11,62.00762624400273
2002-01-14,62.394196307076335
2002-01-15,64.05038876098274
2002-01-16,62.93706586851449
2002-01-17,63.48123022416646
2002-01-18,61.88780216012854
2002-01-22,59.62672166127485
2002-01-23,58.41014094497506
2002-01-24,59.27835350551583
2002-01-25,56.65188999883064
2002-01-28,56.4825267846084
2002-01-29,44.240408242935885
2002-01-30,48.27018813000267
2002-01-31,55.985490767690834
2002-02-01,50.0
2002-02-04,30.55143149275534
2002-02-05,32.52648034182239
2002-02-06,21.451646395956416
2002-02-07,34.94625070970119
2002-02-08,52.0761302481153
2002-02-11,37.124475376783224
2002-02-12,12.933035322952009
2002-02-13,27.6762517162403
2002-02-14,27.225132066427662
2002-02-15,14.352933098288148
2002-02-19,-6.8323375036355145
2002-02-20,-3.46232345370737
2002-02-21,10.4895306987611
2002-02-22,28.16898570697485
2002-02-25,54.529912690700236
2002-02-26,54.27574005465736
2002-02-27,53.954312132713916
2002-02-28,53.886930617664206
2002-03-01,39.694638566518236
2002-03-04,-0.9472348346413781
2002-03-05,4.66044496842207
2002-03-06,6.9737045685634484
2002-03-07,17.65558481750874
2002-03-08,36.19344794680373
2002-03-11,24.707847766237464
2002-03-12,28.79309434811698
2002-03-13,10.474650297394902
2002-03-14,-26.04893714538376
2002-03-15,-42.54316610848531
2002-03-18,-41.06279844549576
2002-03-19,-42.625602518812656
2002-03-20,-39.07055662896343
2002-03-21,30.975594778703382
2002-03-22,14.454970519707388
2002-03-25,-7.042259196634475
2002-03-26,5.104394183159954
2002-03-27,-6.205258093033123
2002-03-28,-12.807897741646713
2002-04-01,-9.40594795626788
2002-04-02,-3.6842453975166336
2002-04-03,7.64704050901544
2002-04-04,29.787218932269823
2002-04-05,25.773172901874744
2002-04-08,25.773172901874744
2002-04-09,21.99997011819525
2002-04-10,-35.10639053386507
2002-04-11,-41.53358136989675
2002-04-12,5.044511393433865
2002-04-15,-12.389349909443169
2002-04-16,28.99264850952713
2002-04-17,13.39713213401626
2002-04-18,8.196725705104399
2002-04-19,28.773618325830284
2002-04-22,16.41795233013626
2002-04-23,15.189887679784576
2002-04-24,3.6053390527215186
2002-04-25,-4.545423704407895
2002-04-26,-4.733683289621709
2002-04-29,15.991929681432467
2002-04-30,21.398336162699962
2002-05-01,-15.189850496544139
2002-05-02,-25.966819875056416
2002-05-03,-63.67428072776272
2002-05-06,-63.13554698865289
2002-05-07,-60.38957795171439
2002-05-08,-29.580175803679936
2002-05-09,-31.792999430968422
2002-05-10,-33.752253847956894
2002-05-13,-6.284662146261226
2002-05-14,5.913047112680047
2002-05-15,25.520812292335705
2002-05-16,28.205112739005514
2002-05-17,36.86132072812022
2002-05-20,40.44943077768773
2002-05-21,52.83019139529976
2002-05-22,53.44506540840806
2002-05-23,57.88751766718349
2002-05-24,54.491021896538875
2002-05-28,43.25481273970782
2002-05-29,47.356829026671804
2002-05-30,54.175152947282186
2002-05-31,30.024197475786934
2002-06-03,-0.911193871542622
2002-06-04,4.434597325714648
2002-06-05,22.17740656247385
2002-06-06,11.192630353307536
2002-06-07,28.406902041870524
2002-06-10,29.400378444665478
2002-06-11,27.915850891977485
2002-06-12,15.950926526893227
2002-06-13,29.74827798494067
2002-06-14,37.90850087388977
2002-06-17,56.36942757375865
2002-06-18,54.666662957932616
2002-06-19,56.96202655802023
2002-06-20,58.662613695416546
2002-06-21,53.164554415226036
2002-06-24,48.02110061062835
2002-06-25,56.152127045625946
2002-06-26,57.7142883093174
2002-06-27,60.999998228890796
2002-06-28,60.4347841711107
2002-07-01,56.445991294647825
2002-07-02,53.87453939466667
2002-07-03,56.901410645233085
2002-07-05,55.99999882624682
2002-07-08,52.72727989236879
2002-07-09,54.6153822453054
2002-07-10,54.04984213118078
2002-07-11,58.044556661185794
2002-07-12,57.23951690655425
2002-07-15,58.49941488208591
2002-07-16,55.89080479457216
2002-07-17,55.7496375134219
2002-07-18,54.35435512837807
2002-07-19,55.29412094697078
2002-07-22,54.147808935946436
2002-07-23,27.89783128015364
2002-07-24,33.460072943417
2002-07-25,40.963847115622706
2002-07-26,47.98465334573171
2002-07-29,54.63415118264133
2002-07-30,53.886010021325085
2002-07-31,53.03867422721623
2002-08-01,34.48277137792802
2002-08-02,31.64557114833258
2002-08-05,3.004279461022449
2002-08-06,26.315772962696897
2002-08-07,43.21267480886054
2002-08-08,56.521745370851754
2002-08-09,58.13204813030664
2002-08-12,53.81062274273214
2002-08-13,50.98039124022075
2002-08-14,56.00000127156555
2002-08-15,55.1351330917129
2002-08-16,54.81481769284349
2002-08-19,56.96969714484376
2002-08-20,58.05022214834495
2002-08-21,59.601708745450374
2002-08-22,62.499998632920736
2002-08-23,59.918478982688605
2002-08-26,57.99086446468951
2002-08-27,51.49572048692834
2002-08-28,51.07758040412373
2002-08-29,52.36140145087745
2002-08-30,54.863813807127706
2002-09-03,9.973045198518534
2002-09-04,31.33972781948266
2002-09-05,6.6059008769460235
2002-09-06,5.2752192740219215
2002-09-09,16.129008866316155
2002-09-10,16.551710530210087
2002-09-11,-3.0534076988932526
2002-09-12,-1.0389596878290632
2002-09-13,17.525776236605537
2002-09-16,16.624052149144873
2002-09-17,16.32653508073021
2002-09-18,-3.711791347760183
2002-09-19,-0.2262494694918189
2002-09-20,9.975049889518885
2002-09-23,-26.963348334559328
2002-09-24,4.594608596676267
2002-09-25,8.730167740685403
2002-09-26,-6.870202055131088
2002-09-27,-1.736976668349996
2002-09-30,-13.8157921567188
2002-10-01,21.341471097169546
2002-10-02,6.530627259016654
2002-10-03,18.120800071173562
2002-10-04,21.379302936177893
2002-10-07,27.536227544013585
2002-10-08,48.60465193645865
2002-10-09,50.921658479860106
2002-10-10,57.237940085606944
2002-10-11,58.01526956517687
2002-10-14,56.13382962230407
2002-10-15,60.00000136239243
2002-10-16,57.301589896620165
2002-10-17,61.837456683772714
2002-10-18,57.825370727220026
2002-10-21,59.851851286711515
2002-10-22,60.48387169135003
2002-10-23,61.31105445725027
2002-10-24,63.202932560072156
2002-10-25,63.240628220956246
2002-10-28,62.37623481911352
2002-10-29,60.90225326690789
2002-10-30,59.26640738268934
2002-10-31,59.179683607362584
2002-11-01,55.882357441053266
2002-11-04,60.36035997334867
2002-11-05,55.51470884711655
2002-11-06,61.852862309924475
2002-11-07,59.15032537149696
2002-11-08,28.205102079908187
2002-11-11,0.7220041355746929
2002-11-12,32.692312982664205
2002-11-13,16.197132728421167
2002-11-14,53.553309444670894
2002-11-15,57.309945434184165
2002-11-18,52.65486669648659
2002-11-19,52.073737073203105
2002-11-20,55.535389728455385
2002-11-21,58.31062942901538
2002-11-22,59.07335978419709
2002-11-25,59.4627611120239
2002-11-26,58.85997744270627
2002-11-27,62.46185181063771
2002-11-29,64.37847891039061
2002-12-02,63.07189562853486
2002-12-03,60.554886666895214
2002-12-04,56.05536394981031
2002-12-05,49.31505268507273
2002-12-06,57.83866004813661
2002-12-09,51.465200313559784
2002-12-10,48.78542615635434
2002-12-11,45.020751321294085
2002-12-12,44.37498956918551
2002-12-13,13.793092108508418
2002-12-16,41.14490389897535
2002-12-17,23.27273975719106
2002-12-18,10.278763619555775
2002-12-19,26.962469501954217
2002-12-20,33.094812439254454
2002-12-23,50.08912855966005
2002-12-24,52.54237342928693
2002-12-26,36.139641367674216
2002-12-27,52.777778909869255
2002-12-30,52.59739964850296
2002-12-31,29.619566907503966
2003-01-02,42.857159929719714
2003-01-03,58.410354394717665
2003-01-06,57.08154365904792
2003-01-07,61.711076736025426
2003-01-08,60.719424578894404
2003-01-09,61.80963674983319
2003-01-10,63.016761014726654
2003-01-13,61.910831058789
2003-01-14,62.52955574426141
2003-01-15,60.572143183591756
2003-01-16,58.9378286827071
2003-01-17,53.82263166398451
2003-01-21,55.445543486017066
2003-01-22,53.42237056453719
2003-01-23,56.03217130758514
2003-01-24,45.210092923173086
2003-01-27,28.810422068385563
2003-01-28,45.36083508075363
2003-01-29,12.967574108373597
2003-01-30,3.0805719334958894
2003-01-31,19.03667512360036
2003-02-03,10.714304366080171
2003-02-04,19.230766409248005
2003-02-05,24.000015258789062
2003-02-06,51.40187193546624
2003-02-07,38.83496733740769
2003-02-10,51.752023988391386
2003-02-11,20.216570329410402
2003-02-12,33.73489822869206
2003-02-13,25.31641290994449
2003-02-14,33.73489822869206
2003-02-18,55.050503834206985
2003-02-19,56.90072728683402
2003-02-20,54.2683047386001
2003-02-21,55.36723620451423
2003-02-24,51.38461854472149
2003-02-25,55.49737527140421
2003-02-26,52.661072133046396
2003-02-27,56.44028401183807
2003-02-28,53.23077076567746
2003-03-03,38.7754949781255
2003-03-04,52.280704220026436
2003-03-05,31.561463057151087
2003-03-06,21.678320279219875
2003-03-07,-41.07145366013157
2003-03-10,-45.90166048862545
2003-03-11,-47.410393533250385
2003-03-12,-25.81822683793044
2003-03-13,51.23456753784677
2003-03-14,50.0
2003-03-17,57.07865327464985
2003-03-18,54.687496507539606
2003-03-19,25.56392271365533
2003-03-20,42.71101147799804
2003-03-21,39.500007510187025
2003-03-24,44.559571666778254
2003-03-25,51.5909127854114
2003-03-26,53.86178152631366
2003-03-27,55.83657208527632
2003-03-28,54.23387251833132
2003-03-31,44.44445752639913
2003-04-01,-2.777753249115648
2003-04-02,31.538477338984293
2003-04-03,19.999968646312368
2003-04-04,15.263137685285827
2003-04-07,54.99999761581308
2003-04-08,50.0
2003-04-09,42.05880917479674
2003-04-10,54.292932212043276
2003-04-11,49.514551720349196
2003-04-14,52.925536029746524
2003-04-15,52.41935938710519
2003-04-16,55.853655132630564
2003-04-17,60.2495533369259
2003-04-21,59.747293475248355
2003-04-22,57.7726236579411
2003-04-23,55.13513694635015
2003-04-24,58.16831694854359
2003-04-25,51.43884818047094
2003-04-28,56.657228081901444
2003-04-29,60.59850789218962
2003-04-30,57.798167545680116
2003-05-01,59.07781074870574
2003-05-02,58.43749990686773
2003-05-05,58.43749990686773
2003-05-06,60.1965600238442
2003-05-07,53.66794670174029
2003-05-08,54.88722262775293
2003-05-09,55.27272840767892
2003-05-12,57.666669739618214
2003-05-13,56.794431339267824
2003-05-14,60.755814920573314
2003-05-15,61.63366377534822
2003-05-16,57.62712229694471
2003-05-19,54.407296859279036
2003-05-20,53.79746720837013
2003-05-21,43.902469281778025
2003-05-22,53.69128139646148
2003-05-23,30.70541093900991
2003-05-27,56.28415870091732
2003-05-28,60.394267560773685
2003-05-29,54.892601214694686
2003-05-30,55.965295354612756
2003-06-02,54.27928097245577
2003-06-03,55.13627442140277
2003-06-04,56.30885257702223
2003-06-05,57.35293602035814
2003-06-06,58.27338277574827
2003-06-09,56.554306313449935
2003-06-10,57.82312847936983
2003-06-11,58.043117770838286
2003-06-12,59.59438043304254
2003-06-13,57.96544880710192
2003-06-16,55.01284641183046
2003-06-17,56.467666648637
2003-06-18,55.55555555555556
2003-06-19,57.06806465714274
2003-06-20,45.392481136441894
2003-06-23,1.9762930774519702
2003-06-24,6.172825455183386
2003-06-25,6.172825455183386
2003-06-26,28.205172095479952
2003-06-27,11.013180879784016
2003-06-30,-27.459074059887655
2003-07-01,-5.555579103079523
2003-07-02,-7.865172552601223
2003-07-03,-29.602892561129863
2003-07-07,9.090854525920292
2003-07-08,14.915213471188352
2003-07-09,15.699636041227393
2003-07-10,30.888022357970556
2003-07-11,51.24554725341557
2003-07-14,49.45458442124567
2003-07-15,54.18060499355711
2003-07-16,43.57972538609
2003-07-17,31.78568874084216
2003-07-18,51.38339488875168
2003-07-21,10.975559169527358
2003-07-22,29.044098698338956
2003-07-23,45.161294043995156
2003-07-24,-3.1872096707886186
2003-07-25,15.8845276179905
2003-07-28,9.556333322375295
2003-07-29,14.827588928438942
2003-07-30,-3.333301544209661
2003-07-31,12.643667661142558
2003-08-01,6.13718374264991
2003-08-04,18.146720705733415
2003-08-05,22.89158564586522
2003-08-06,14.606748796924236
2003-08-07,30.76928092961232
2003-08-08,-6.79608549179261
2003-08-11,23.96693824052612
2003-08-12,56.97674031770675
2003-08-13,37.06891448828788
2003-08-14,54.285711366302316
2003-08-15,53.03030084096755
2003-08-18,55.03355940957969
2003-08-19,53.053431224451906
2003-08-20,55.43478373543704
2003-08-21,55.43478373543704
2003-08-22,59.70587575312188
2003-08-25,62.10526051613842
2003-08-26,62.89925449375121
2003-08-27,63.809519484471004
2003-08-28,63.65914403583328
2003-08-29,62.27105715265838
2003-09-02,65.95288851840152
2003-09-03,66.01562274445394
2003-09-04,66.01562274445394
2003-09-05,60.765544890222515
2003-09-08,62.292051397582426
2003-09-09,61.65413385572699
2003-09-10,57.35608161499135
2003-09-11,57.296135099310106
2003-09-12,52.23881057316795
2003-09-15,50.1347740074073
2003-09-16,51.02040766676657
2003-09-17,30.081258788863877
2003-09-18,30.99728421179806
2003-09-19,-6.194752255483635
2003-09-22,-34.70038805854301
2003-09-23,-29.467191477072646
2003-09-24,-24.496728060338867
